Date,Season,HomeTeam,AwayTeam,diff_avg_points,diff_avg_goals_scored,diff_avg_goals_conceded,diff_win_rate,diff_table_position,diff_cumul_points,diff_points_per_game,diff_days_rest,home_attack_vs_away_defense,away_attack_vs_home_defense,home_avg_goals_scored,home_avg_goals_conceded,home_win_rate,home_clean_sheet_rate,home_table_position,away_avg_goals_scored,away_avg_goals_conceded,away_win_rate,away_clean_sheet_rate,away_table_position,home_matchday,FTR,B365H,B365D,B365A
2023-08-13,2023-24,Celta,Osasuna,-1.0,-0.6000000000000001,0.0,-0.39999999999999997,-2.0,0.0,0.0,0.0,-0.3999999999999999,0.20000000000000018,1.0,1.4,0.2,0.0,10.0,1.6,1.4,0.6,0.2,12.0,1,A,2.05,3.2,3.9
2023-08-25,2023-24,Celta,Real Madrid,-1.6,-1.2,0.3999999999999999,-0.6000000000000001,15.0,-5.0,-2.5,0.0,0.0,0.8,0.8,1.2,0.2,0.0,16.0,2.0,0.8,0.8,0.2,1.0,3,A,4.75,3.9,1.7
2023-09-16,2023-24,Celta,Mallorca,0.3999999999999999,0.0,0.3999999999999999,0.2,-4.0,2.0,0.5,2.0,0.19999999999999996,-0.19999999999999996,1.2,1.4,0.4,0.0,13.0,1.2,1.0,0.2,0.4,17.0,5,A,2.0,3.1,4.33
2023-09-28,2023-24,Celta,Alaves,-0.3999999999999999,0.19999999999999996,0.0,-0.2,2.0,-2.0,-0.33333333333333337,-1.0,-0.40000000000000013,-0.6000000000000001,1.2,1.6,0.2,0.0,18.0,1.0,1.6,0.4,0.2,16.0,7,D,1.7,3.6,5.25
2023-10-08,2023-24,Celta,Getafe,-0.19999999999999996,-0.40000000000000013,-0.19999999999999996,0.0,7.0,-4.0,-0.5,-2.0,-0.6000000000000001,0.0,1.4,1.8,0.2,0.0,18.0,1.8,2.0,0.2,0.2,11.0,9,D,2.05,3.1,4.2
2023-10-21,2023-24,Celta,Ath Madrid,-2.0,-0.8,0.40000000000000013,-0.8,14.0,-13.0,-1.7083333333333335,0.0,-0.19999999999999996,0.19999999999999996,1.2,1.8,0.0,0.0,18.0,2.0,1.4,0.8,0.2,4.0,10,A,3.5,3.5,2.1
2023-11-04,2023-24,Celta,Sevilla,-0.7999999999999999,-1.2,0.40000000000000013,-0.2,4.0,-4.0,-0.4545454545454546,1.0,-0.5999999999999999,0.19999999999999996,0.8,1.8,0.0,0.0,18.0,2.0,1.4,0.2,0.0,14.0,12,D,2.6,3.4,2.7
2023-12-04,2023-24,Celta,Cadiz,0.0,0.20000000000000007,0.0,0.0,1.0,-3.0,-0.2142857142857143,4.0,-1.0,-1.2000000000000002,0.8,1.8,0.0,0.2,18.0,0.6,1.8,0.0,0.0,17.0,15,D,1.57,3.8,6.5
2023-12-16,2023-24,Celta,Granada,0.4,0.4,-0.40000000000000013,0.0,-1.0,2.0,0.125,0.0,-0.6000000000000001,-0.6,1.0,1.2,0.0,0.4,18.0,0.6,1.6,0.0,0.0,19.0,17,H,1.67,4.0,5.0
2024-01-03,2023-24,Celta,Betis,-0.19999999999999996,0.20000000000000007,0.4,0.0,11.0,-15.0,-0.8333333333333334,1.0,0.4,-0.20000000000000007,0.8,0.8,0.2,0.6,18.0,0.6,0.4,0.2,0.6,7.0,19,H,2.4,3.3,3.0
2024-01-20,2023-24,Celta,Sociedad,0.40000000000000013,0.19999999999999996,0.4,0.2,10.0,-15.0,-0.7500000000000001,0.0,0.6,0.0,1.2,1.0,0.4,0.4,16.0,1.0,0.6,0.2,0.6,6.0,21,A,3.25,3.0,2.4
2024-01-28,2023-24,Celta,Girona,-0.8000000000000003,-1.4000000000000001,0.19999999999999996,-0.19999999999999996,14.0,-35.0,-1.6666666666666667,1.0,0.19999999999999996,1.4000000000000001,1.2,1.2,0.4,0.2,16.0,2.6,1.0,0.6,0.4,2.0,22,A,2.8,3.4,2.5
2024-02-17,2023-24,Celta,Barcelona,-1.2,-1.5999999999999999,-1.0000000000000002,-0.39999999999999997,14.0,-31.0,-1.2916666666666665,0.0,-1.0000000000000002,1.5999999999999999,1.2,1.2,0.2,0.2,17.0,2.8,2.2,0.6,0.2,3.0,25,A,3.8,3.8,1.85
2024-03-01,2023-24,Celta,Almeria,0.20000000000000007,0.8,0.0,0.2,-3.0,12.0,0.46153846153846156,-1.0,0.0,-0.8,1.6,1.6,0.2,0.2,17.0,0.8,1.6,0.0,0.2,20.0,27,H,1.85,3.6,4.2
2024-03-31,2023-24,Celta,Vallecano,0.3999999999999999,0.3999999999999999,0.6000000000000001,0.2,1.0,-2.0,-0.06896551724137934,0.0,0.0,-1.0,1.2,1.8,0.4,0.2,17.0,0.8,1.2,0.2,0.2,16.0,30,D,1.95,3.3,4.0
2024-04-20,2023-24,Celta,Las Palmas,1.2,0.20000000000000007,-0.40000000000000013,0.4,5.0,-9.0,-0.29032258064516137,2.0,-1.0,-0.7999999999999999,0.8,1.4,0.4,0.4,17.0,0.6,1.8,0.0,0.0,12.0,32,H,1.73,3.75,5.0
2024-05-05,2023-24,Celta,Villarreal,-0.6000000000000001,-0.20000000000000018,0.5999999999999999,-0.19999999999999996,8.0,-14.0,-0.4242424242424241,1.0,0.5999999999999999,0.20000000000000018,1.4,1.4,0.4,0.2,17.0,1.6,0.8,0.6,0.4,9.0,34,H,2.3,3.6,2.88
2024-05-15,2023-24,Celta,Ath Bilbao,0.0,0.20000000000000018,0.40000000000000013,0.2,12.0,-28.0,-0.7999999999999999,-1.0,0.20000000000000018,-0.40000000000000013,1.6,1.8,0.4,0.0,17.0,1.4,1.4,0.2,0.2,5.0,36,H,2.63,3.3,2.7
2024-05-26,2023-24,Celta,Valencia,1.6,0.7999999999999999,-0.19999999999999996,0.6,5.0,-8.0,-0.21621621621621623,0.0,-0.40000000000000013,-1.0,1.4,1.6,0.6,0.0,14.0,0.6,1.8,0.0,0.2,9.0,38,D,1.95,3.5,3.8
2024-08-16,2024-25,Celta,Alaves,0.3999999999999999,0.8,-0.20000000000000018,0.19999999999999996,1.0,0.0,0.0,0.0,0.19999999999999996,-0.3999999999999999,1.8,1.4,0.6,0.0,6.0,1.0,1.6,0.4,0.4,5.0,1,H,2.0,3.2,4.1
2024-08-23,2024-25,Celta,Valencia,1.6,0.8,-0.40000000000000013,0.6,-17.0,3.0,3.0,1.0,0.0,-0.3999999999999999,1.6,1.2,0.6,0.0,1.0,0.8,1.6,0.0,0.2,18.0,2,H,2.1,3.4,3.6
2024-09-15,2024-25,Celta,Valladolid,0.3999999999999999,2.1999999999999997,0.20000000000000018,0.2,-8.0,2.0,0.5,-1.0,0.3999999999999999,-2.0,2.4,2.2,0.4,0.0,9.0,0.2,2.0,0.2,0.6,17.0,5,H,1.67,3.75,5.5
2024-09-26,2024-25,Celta,Ath Madrid,-1.0000000000000002,0.7999999999999998,2.1999999999999997,-0.19999999999999996,5.0,-3.0,-0.5,0.0,2.1999999999999997,-0.7999999999999998,2.4,2.4,0.4,0.0,9.0,1.6,0.2,0.6,0.8,4.0,7,A,3.8,3.7,1.91
2024-09-29,2024-25,Celta,Girona,-0.7999999999999999,0.40000000000000013,1.2,-0.2,-3.0,1.0,0.14285714285714302,-1.0,0.6000000000000001,-1.0,1.8,2.4,0.2,0.0,10.0,1.4,1.2,0.4,0.6,13.0,8,D,2.1,3.6,3.25
2024-10-19,2024-25,Celta,Real Madrid,-1.2000000000000002,-1.2,0.3999999999999999,-0.4,7.0,-8.0,-0.8888888888888891,0.0,0.3999999999999999,1.2,1.2,1.2,0.4,0.2,9.0,2.4,0.8,0.8,0.4,2.0,10,A,4.75,4.5,1.6
2024-11-04,2024-25,Celta,Getafe,-0.3999999999999999,-0.4,0.5999999999999999,0.0,-3.0,3.0,0.2727272727272728,0.0,-0.20000000000000007,-0.3999999999999999,0.6,1.4,0.2,0.2,13.0,1.0,0.8,0.2,0.2,16.0,12,H,1.95,3.2,4.5
2024-11-23,2024-25,Celta,Barcelona,-1.0,-2.0,0.7999999999999999,-0.4,10.0,-16.0,-1.2307692307692306,0.0,0.4,1.6,1.0,1.4,0.4,0.4,11.0,3.0,0.6,0.8,0.4,1.0,14,D,4.75,4.33,1.65
2024-12-06,2024-25,Celta,Mallorca,-0.19999999999999996,0.0,0.0,-0.2,6.0,-6.0,-0.30000000000000004,3.0,-0.8,-0.8,1.2,2.0,0.2,0.2,12.0,1.2,2.0,0.4,0.0,6.0,16,H,1.85,3.4,4.5
2024-12-21,2024-25,Celta,Sociedad,-1.0,0.19999999999999996,1.4000000000000001,-0.39999999999999997,6.0,-4.0,-0.23529411764705888,1.0,1.2,-0.40000000000000013,1.4,1.6,0.2,0.2,13.0,1.2,0.2,0.6,0.8,7.0,18,H,2.9,3.1,2.6
2025-01-19,2024-25,Celta,Ath Bilbao,-1.4000000000000001,-0.6000000000000001,0.3999999999999999,-0.4,9.0,-12.0,-0.631578947368421,-12.0,0.3999999999999999,0.6000000000000001,1.2,1.2,0.4,0.4,13.0,1.8,0.8,0.8,0.2,4.0,20,A,2.8,3.2,2.6
2025-02-08,2024-25,Celta,Betis,-0.19999999999999996,0.19999999999999996,0.0,0.0,3.0,-4.0,-0.18181818181818166,0.0,-0.19999999999999996,-0.3999999999999999,1.2,1.4,0.2,0.2,13.0,1.0,1.4,0.2,0.2,10.0,23,H,2.25,3.4,3.2
2025-02-21,2024-25,Celta,Osasuna,-0.3999999999999999,0.19999999999999996,0.6000000000000001,0.0,5.0,-3.0,-0.125,0.0,0.3999999999999999,-0.40000000000000013,1.4,1.6,0.2,0.0,14.0,1.2,1.0,0.2,0.0,9.0,25,H,1.67,3.75,5.25
2025-03-08,2024-25,Celta,Leganes,0.8,0.8,-0.40000000000000013,0.2,-6.0,6.0,0.23076923076923062,1.0,-0.19999999999999996,-0.5999999999999999,1.6,1.4,0.4,0.2,10.0,0.8,1.8,0.2,0.2,16.0,27,H,1.55,3.8,7.0
2025-03-31,2024-25,Celta,Las Palmas,1.8000000000000003,0.5999999999999999,-1.0,0.6,-10.0,14.0,0.4999999999999999,-1.0,-0.40000000000000013,0.0,1.4,0.8,0.6,0.4,9.0,0.8,1.8,0.0,0.0,19.0,29,D,1.57,4.1,5.5
2025-04-12,2024-25,Celta,Espanol,0.6000000000000001,0.0,0.19999999999999996,0.19999999999999996,-9.0,11.0,0.3298850574712644,-1.0,0.8,0.6000000000000001,1.6,1.0,0.6,0.2,7.0,1.6,0.8,0.4,0.4,16.0,31,A,1.62,3.7,6.0
2025-04-23,2024-25,Celta,Villarreal,-0.20000000000000018,0.0,0.40000000000000013,0.0,3.0,-9.0,-0.33366935483870974,1.0,0.19999999999999996,-0.20000000000000018,1.4,1.6,0.4,0.2,8.0,1.4,1.2,0.4,0.2,5.0,33,H,2.5,3.4,2.8
2025-05-10,2024-25,Celta,Sevilla,0.7999999999999999,1.2,0.6000000000000001,0.4,-7.0,8.0,0.23529411764705888,0.0,0.6000000000000001,-1.2,2.0,2.0,0.4,0.2,8.0,0.8,1.4,0.0,0.0,15.0,35,H,1.8,3.6,4.5
2025-05-18,2024-25,Celta,Vallecano,0.19999999999999996,1.4,0.6000000000000001,0.19999999999999996,-1.0,4.0,0.11111111111111116,2.0,1.2,-0.8,2.4,1.8,0.6,0.4,7.0,1.0,1.2,0.4,0.4,8.0,37,A,1.75,3.9,4.33
2020-09-27,2020-21,Eibar,Ath Bilbao,0.5,0.5,-1.0,0.0,-7.0,1.0,0.5,-7.0,-1.5,-1.0,0.5,1.0,0.0,0.5,12.0,0.0,2.0,0.0,0.0,19.0,3,A,3.0,3.0,2.55
2020-09-30,2020-21,Eibar,Elche,0.3333333333333333,0.6666666666666666,-1.6666666666666667,0.0,-2.0,1.0,0.3333333333333333,-1.0,-2.3333333333333335,-1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,18.0,0.0,3.0,0.0,0.0,20.0,4,A,1.8,3.5,4.5
2020-10-18,2020-21,Eibar,Osasuna,-0.7,-0.44999999999999996,0.19999999999999996,-0.3,2.0,-2.0,-0.7,1.0,-0.19999999999999996,0.050000000000000044,0.8,1.2,0.2,0.2,14.0,1.25,1.0,0.5,0.5,12.0,6,D,2.6,3.0,3.0
2020-10-30,2020-21,Eibar,Cadiz,-0.20000000000000018,0.0,0.0,0.0,5.0,-3.0,-0.4285714285714286,1.0,0.0,0.0,0.8,0.8,0.4,0.4,11.0,0.8,0.8,0.4,0.6,6.0,8,A,2.55,2.75,3.3
2020-11-22,2020-21,Eibar,Getafe,0.8,0.0,-1.0,0.2,3.0,-2.0,-0.375,1.0,-1.0,0.0,0.8,0.8,0.4,0.4,16.0,0.8,1.8,0.2,0.2,13.0,10,D,3.4,3.0,2.35
2020-12-07,2020-21,Eibar,Valencia,0.6000000000000001,-1.0,-1.0,0.2,-3.0,1.0,0.09090909090909105,-2.0,-0.8,1.2000000000000002,0.8,0.6,0.4,0.6,13.0,1.8,1.6,0.2,0.0,16.0,12,D,2.45,3.1,3.1
2020-12-20,2020-21,Eibar,Real Madrid,-0.6000000000000001,-0.8,-0.4,-0.39999999999999997,10.0,-11.0,-0.8461538461538463,2.0,0.0,1.2000000000000002,0.8,0.4,0.2,0.6,13.0,1.6,0.8,0.6,0.4,3.0,14,A,6.5,4.2,1.5
2021-01-03,2020-21,Eibar,Granada,-1.4,-0.8,0.19999999999999996,-0.6,10.0,-8.0,-0.6000000000000001,1.0,-0.3999999999999999,0.20000000000000018,0.8,1.4,0.0,0.2,17.0,1.6,1.2,0.6,0.4,7.0,17,H,2.37,3.0,3.3
2021-01-21,2020-21,Eibar,Ath Madrid,-2.2,-0.8,1.2000000000000002,-0.8,14.0,-22.0,-1.5069444444444444,2.0,0.7999999999999999,0.3999999999999999,1.2,1.6,0.2,0.2,15.0,2.0,0.4,1.0,0.6,1.0,19,A,6.5,3.4,1.66
2021-01-30,2020-21,Eibar,Sevilla,-1.0,-0.6000000000000001,0.0,-0.39999999999999997,11.0,-16.0,-0.894736842105263,-1.0,0.0,0.6000000000000001,1.2,1.2,0.2,0.2,15.0,1.8,1.2,0.6,0.2,4.0,21,A,4.0,3.25,2.0
2021-02-13,2020-21,Eibar,Valladolid,-0.2,-0.19999999999999996,0.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,-0.8,0.8,1.8,0.0,0.0,17.0,1.0,1.8,0.0,0.0,18.0,23,D,1.95,3.3,4.2
2021-02-27,2020-21,Eibar,Huesca,-0.9999999999999999,-0.7999999999999999,0.19999999999999996,-0.4,-3.0,2.0,0.08333333333333337,1.0,-0.6,0.0,0.6,1.4,0.0,0.0,17.0,1.4,1.2,0.4,0.2,20.0,25,D,2.15,3.3,3.5
2021-03-14,2020-21,Eibar,Villarreal,0.0,-0.4,-0.6000000000000001,0.0,12.0,-15.0,-0.576923076923077,-1.0,-1.2000000000000002,-0.19999999999999996,0.6,1.2,0.0,0.0,19.0,1.0,1.8,0.0,0.0,7.0,27,A,2.9,3.4,2.4
2021-04-10,2020-21,Eibar,Levante,-0.4,0.19999999999999996,0.40000000000000013,-0.2,8.0,-12.0,-0.4137931034482758,-1.0,-0.6,-1.2000000000000002,0.6,1.6,0.0,0.0,19.0,0.4,1.2,0.2,0.2,11.0,30,A,2.2,3.5,3.1
2021-04-26,2020-21,Eibar,Sociedad,-0.8,-0.9999999999999999,0.20000000000000018,-0.2,15.0,-27.0,-0.84375,0.0,-2.0,-1.2000000000000002,0.4,2.6,0.0,0.0,20.0,1.4,2.4,0.2,0.0,5.0,33,A,4.0,3.6,1.85
2021-05-01,2020-21,Eibar,Alaves,-1.6,-0.8,1.6,-0.4,4.0,-8.0,-0.24242424242424243,-2.0,-0.8,-1.6,0.2,2.6,0.0,0.0,20.0,1.0,1.0,0.4,0.4,16.0,34,H,2.5,3.1,3.0
2021-05-13,2020-21,Eibar,Betis,-0.19999999999999996,0.0,1.2,0.2,14.0,-25.0,-0.7142857142857143,1.0,0.19999999999999996,-1.0,1.0,2.0,0.4,0.4,20.0,1.0,0.8,0.2,0.4,6.0,36,D,2.8,3.25,2.55
2021-05-22,2020-21,Eibar,Barcelona,0.3999999999999999,-0.40000000000000013,-0.6000000000000001,0.2,17.0,-46.0,-1.243243243243243,0.0,-0.6000000000000001,0.40000000000000013,1.2,1.2,0.4,0.4,20.0,1.6,1.8,0.2,0.2,3.0,38,A,4.33,4.75,1.65
2020-10-03,2020-21,Elche,Huesca,0.75,0.0,0.5,0.5,1.0,0.0,0.75,0.0,-0.5,-1.0,0.5,1.5,0.5,0.5,17.0,0.5,1.0,0.0,0.25,16.0,3,D,3.1,3.1,2.45
2020-10-23,2020-21,Elche,Valencia,0.95,-0.050000000000000044,-0.6499999999999999,0.3,-1.0,0.0,0.5833333333333333,0.0,-0.6499999999999999,0.050000000000000044,0.75,0.75,0.5,0.75,12.0,0.8,1.4,0.2,0.2,13.0,5,H,3.2,3.1,2.4
2020-11-06,2020-21,Elche,Celta,1.8,0.7999999999999999,-1.5999999999999999,0.6,-7.0,4.0,0.9166666666666667,0.0,-1.2,-0.4,1.2,0.8,0.6,0.6,10.0,0.4,2.4,0.0,0.0,17.0,7,D,4.0,3.3,1.95
2020-11-28,2020-21,Elche,Cadiz,0.20000000000000018,0.7999999999999999,0.19999999999999996,0.0,6.0,-2.0,0.10000000000000009,1.0,0.3999999999999999,-0.6,1.4,1.2,0.4,0.2,11.0,0.6,1.0,0.4,0.6,5.0,9,D,3.2,3.0,2.45
2020-12-13,2020-21,Elche,Granada,0.4,-0.3999999999999999,-1.2,0.0,5.0,-1.0,0.036363636363636376,0.0,-1.5999999999999999,0.0,0.8,1.2,0.0,0.2,12.0,1.2,2.4,0.0,0.0,7.0,11,A,3.4,3.1,2.3
2020-12-22,2020-21,Elche,Osasuna,0.39999999999999997,-0.20000000000000007,-1.4000000000000001,0.0,-4.0,3.0,0.3205128205128206,0.0,-2.0,-0.3999999999999999,0.6,1.2,0.0,0.2,16.0,0.8,2.6,0.0,0.0,20.0,13,D,3.3,3.0,2.37
2020-12-30,2020-21,Elche,Real Madrid,-2.4,-1.4000000000000001,0.9999999999999999,-1.0,15.0,-17.0,-0.9794871794871796,1.0,0.4,0.8000000000000003,0.8,1.4,0.0,0.2,17.0,2.2,0.4,1.0,0.6,2.0,14,D,10.0,6.5,1.25
2021-01-11,2020-21,Elche,Getafe,-0.4,0.20000000000000007,0.8,-0.2,1.0,-1.0,0.004166666666666652,-1.0,0.0,-1.0,0.8,1.6,0.0,0.0,18.0,0.6,0.8,0.2,0.2,17.0,16,A,4.33,2.9,2.1
2021-01-24,2020-21,Elche,Barcelona,-2.0,-1.2,1.2000000000000002,-0.8,14.0,-17.0,-0.8888888888888888,-10.0,0.6,0.5999999999999999,1.2,1.8,0.0,0.0,18.0,2.4,0.6,0.8,0.6,4.0,18,A,8.0,5.25,1.36
2021-02-06,2020-21,Elche,Villarreal,-1.6,-1.2000000000000002,1.0,-0.4,14.0,-18.0,-0.7719298245614036,0.0,-0.20000000000000007,0.0,0.6,1.8,0.0,0.0,19.0,1.8,0.8,0.4,0.4,5.0,20,D,6.5,3.8,1.53
2021-02-20,2020-21,Elche,Eibar,0.0,0.19999999999999996,0.3999999999999999,0.0,2.0,-3.0,-0.05590062111801242,1.0,-0.6000000000000001,-1.2,1.0,2.0,0.0,0.0,19.0,0.8,1.6,0.0,0.0,17.0,22,H,3.6,3.25,2.15
2021-03-06,2020-21,Elche,Sevilla,-1.5999999999999999,-0.6000000000000001,1.6,-0.6000000000000001,15.0,-27.0,-1.125,-1.0,0.6,-0.3999999999999999,1.0,2.0,0.2,0.2,19.0,1.6,0.4,0.8,0.8,4.0,25,H,6.5,3.6,1.6
2021-04-04,2020-21,Elche,Betis,-1.5999999999999999,-0.3999999999999999,1.0,-0.6000000000000001,10.0,-20.0,-0.7142857142857143,-2.0,0.4,-0.20000000000000018,1.0,1.6,0.2,0.0,17.0,1.4,0.6,0.8,0.6,7.0,29,D,4.33,3.75,1.8
2021-04-21,2020-21,Elche,Valladolid,-0.6,-0.20000000000000007,0.8,-0.2,3.0,-1.0,-0.06129032258064515,-7.0,-0.4,-1.0,0.6,1.8,0.0,0.0,19.0,0.8,1.0,0.2,0.2,16.0,32,D,2.8,3.0,2.7
2021-04-24,2020-21,Elche,Levante,0.0,0.4,-0.3999999999999999,-0.2,8.0,-11.0,-0.34375,0.0,-1.2,-1.2000000000000002,0.8,1.6,0.0,0.0,19.0,0.4,2.0,0.2,0.2,11.0,33,H,2.7,3.2,2.6
2021-05-01,2020-21,Elche,Ath Madrid,-0.3999999999999999,-1.0,0.5999999999999999,-0.2,17.0,-43.0,-1.3030303030303028,1.0,0.0,0.40000000000000013,0.8,1.4,0.2,0.2,18.0,1.8,0.8,0.4,0.4,1.0,34,A,9.0,4.33,1.4
2021-05-11,2020-21,Elche,Alaves,-0.8,-0.7999999999999999,-0.19999999999999996,-0.2,3.0,-2.0,-0.05714285714285716,1.0,-0.9999999999999999,0.0,0.4,1.2,0.2,0.2,19.0,1.2,1.4,0.4,0.2,16.0,36,A,2.9,3.0,2.6
2021-05-22,2020-21,Elche,Ath Bilbao,0.19999999999999996,-0.19999999999999996,0.0,0.2,9.0,-13.0,-0.3513513513513513,0.0,-0.3999999999999999,-0.19999999999999996,0.8,1.2,0.4,0.2,18.0,1.0,1.2,0.2,0.2,9.0,38,H,1.95,3.6,3.8
2021-08-16,2021-22,Elche,Ath Bilbao,0.3999999999999999,0.4,0.0,0.2,1.0,0.0,0.0,0.0,-0.19999999999999996,-0.6,1.0,1.2,0.4,0.2,13.0,0.6,1.2,0.2,0.2,12.0,1,D,3.8,3.3,2.05
2021-08-28,2021-22,Elche,Sevilla,-1.0,-0.19999999999999996,0.0,-0.4,14.0,-5.0,-2.5,1.0,0.19999999999999996,0.3999999999999999,1.0,0.8,0.4,0.4,17.0,1.2,0.8,0.8,0.8,3.0,3,D,5.0,3.6,1.72
2021-09-18,2021-22,Elche,Levante,0.8,-0.5999999999999999,-1.2000000000000002,0.4,-5.0,2.0,0.5,-2.0,-0.8,0.9999999999999999,0.8,0.4,0.4,0.6,10.0,1.4,1.6,0.0,0.0,15.0,5,D,2.4,3.1,3.2
2021-10-03,2021-22,Elche,Celta,-0.19999999999999996,-0.3999999999999999,-0.20000000000000018,-0.2,3.0,-1.0,-0.1428571428571429,1.0,-0.8,-0.19999999999999996,0.8,1.4,0.2,0.2,16.0,1.2,1.6,0.4,0.4,13.0,8,H,3.3,3.2,2.3
2021-10-23,2021-22,Elche,Espanol,-1.2,-0.5999999999999999,0.6000000000000001,-0.39999999999999997,3.0,-3.0,-0.33333333333333326,1.0,-0.19999999999999996,-0.20000000000000018,0.8,1.6,0.2,0.2,14.0,1.4,1.0,0.6,0.4,11.0,10,D,2.7,3.0,2.87
2021-10-30,2021-22,Elche,Real Madrid,-0.8,-1.0,0.3999999999999999,-0.2,13.0,-11.0,-1.190909090909091,1.0,0.0,0.6000000000000001,0.8,1.2,0.2,0.2,15.0,1.8,0.8,0.4,0.4,2.0,12,A,7.5,4.5,1.44
2021-11-21,2021-22,Elche,Betis,-1.4,-0.40000000000000013,0.19999999999999996,-0.6,13.0,-10.0,-0.7692307692307693,0.0,-0.40000000000000013,-0.19999999999999996,1.2,1.8,0.0,0.0,18.0,1.6,1.6,0.6,0.2,5.0,14,A,3.6,3.4,2.1
2021-12-05,2021-22,Elche,Cadiz,-0.6,-0.3999999999999999,-0.5999999999999999,-0.2,-1.0,0.0,0.0,-1.0,-1.5999999999999999,-0.6000000000000001,0.8,1.8,0.0,0.0,17.0,1.2,2.4,0.2,0.2,18.0,16,H,2.05,3.1,4.2
2022-01-02,2021-22,Elche,Granada,-1.4000000000000001,-0.8000000000000003,0.8,-0.39999999999999997,5.0,-7.0,-0.38888888888888895,4.0,0.19999999999999996,0.20000000000000018,1.4,2.0,0.2,0.0,17.0,2.2,1.2,0.6,0.0,12.0,19,D,2.5,3.1,3.0
2022-01-16,2021-22,Elche,Villarreal,-1.2000000000000002,-1.7999999999999998,0.3999999999999999,-0.4,8.0,-10.0,-0.5,-1.0,0.6000000000000001,2.0,1.6,1.4,0.4,0.2,16.0,3.4,1.0,0.8,0.4,8.0,21,H,4.5,3.6,1.8
2022-02-05,2021-22,Elche,Alaves,1.2000000000000002,0.7999999999999999,-1.0000000000000002,0.4,-3.0,6.0,0.2727272727272727,0.0,-0.8000000000000003,-0.6,1.4,1.2,0.4,0.4,16.0,0.6,2.2,0.0,0.2,19.0,23,H,2.37,3.1,3.3
2022-02-18,2021-22,Elche,Vallecano,1.8,1.4000000000000001,-0.6000000000000001,0.6,3.0,-5.0,-0.26449275362318847,1.0,-0.19999999999999996,-1.0,1.6,1.2,0.6,0.2,14.0,0.2,1.8,0.0,0.0,11.0,25,H,3.0,3.0,2.62
2022-03-06,2021-22,Elche,Barcelona,-1.2000000000000002,-1.6,0.8,-0.4,10.0,-16.0,-0.6846153846153846,2.0,0.3999999999999999,1.2,1.4,1.8,0.4,0.0,14.0,3.0,1.0,0.8,0.4,4.0,27,A,7.5,4.33,1.4
2022-03-19,2021-22,Elche,Valencia,-0.19999999999999996,-0.3999999999999999,0.20000000000000018,0.0,5.0,-5.0,-0.1785714285714286,0.0,-0.5999999999999999,-0.40000000000000013,0.8,1.6,0.4,0.2,14.0,1.2,1.4,0.4,0.4,9.0,29,A,2.62,3.25,2.7
2022-04-10,2021-22,Elche,Sociedad,-1.4,-0.4,0.8,-0.39999999999999997,9.0,-19.0,-0.6333333333333333,1.0,-0.20000000000000007,-0.6000000000000001,0.6,1.6,0.2,0.2,15.0,1.0,0.8,0.6,0.8,6.0,31,A,3.9,3.4,2.0
2022-04-16,2021-22,Elche,Mallorca,0.0,0.0,-0.40000000000000013,0.0,-2.0,3.0,0.09677419354838712,-1.0,-1.0,-0.5999999999999999,0.8,1.4,0.2,0.2,15.0,0.8,1.8,0.2,0.2,17.0,32,H,2.7,3.0,2.9
2022-05-01,2021-22,Elche,Osasuna,-0.6000000000000001,-0.40000000000000013,-0.8,-0.19999999999999996,5.0,-6.0,-0.18181818181818166,1.0,-0.6000000000000001,0.6000000000000001,1.2,1.0,0.4,0.4,14.0,1.6,1.8,0.6,0.2,9.0,34,D,2.8,3.2,2.7
2022-05-11,2021-22,Elche,Ath Madrid,0.0,0.6,0.3999999999999999,0.0,10.0,-25.0,-0.7142857142857142,1.0,0.3999999999999999,-0.6,1.2,1.2,0.4,0.4,14.0,0.6,0.8,0.4,0.4,4.0,36,A,6.0,3.6,1.65
2022-05-22,2021-22,Elche,Getafe,-0.5999999999999999,-0.19999999999999996,1.2,0.0,1.0,0.0,0.0,0.0,0.2,-0.7999999999999999,0.4,1.4,0.2,0.2,15.0,0.6,0.2,0.2,0.8,14.0,38,H,3.1,2.87,2.62
2022-08-22,2022-23,Elche,Almeria,0.6,-0.4,0.0,0.2,3.0,0.0,0.0,-1.0,-1.4,-1.0,0.6,2.0,0.2,0.0,19.0,1.0,2.0,0.0,0.0,16.0,2,D,2.5,3.2,3.0
2022-08-27,2022-23,Elche,Sociedad,-1.0,-0.8,0.20000000000000018,-0.39999999999999997,6.0,-2.0,-1.0,-1.0,-0.5999999999999999,0.0,0.8,1.6,0.2,0.0,18.0,1.6,1.4,0.6,0.4,12.0,3,A,3.6,3.2,2.15
2022-09-11,2022-23,Elche,Ath Bilbao,-0.5999999999999999,-0.19999999999999996,1.6,-0.2,11.0,-6.0,-1.5,0.0,0.4,-1.0,0.8,2.0,0.2,0.0,18.0,1.0,0.4,0.4,0.6,7.0,5,A,4.0,3.6,1.9
